playerId,teamId,fullName,firstName,lastName,Position,yearsPro,startNBA,College,Country,DateOfBirth,Height,Weight
1032,28,Emanuel Terry,Emanuel,Terry,F,1,2018,Lincoln Memorial,USA,1996-08-21,2.06,99.8
1033,14,Khyri Thomas,Khyri,Thomas,G,3,2018,Creighton,USA,1996-05-08,1.9,95.3
1034,29,Gary Trent Jr.,Gary,Trent Jr.,G,0,0,,,,,
1036,22,Jarred Vanderbilt,Jarred,Vanderbilt,F,3,2018,Kentucky,USA,1999-04-03,2.06,97.1
1037,26,Moritz Wagner,Moritz,Wagner,F-C,3,2018,Michigan,Germany,1997-04-26,2.11,111.1
1038,31,Lonnie Walker IV,Lonnie,Walker IV,G-F,3,2018,Miami,USA,1998-12-14,1.93,92.5
1040,38,Yuta Watanabe,Yuta,Watanabe,G-F,3,2018,George Washington,Japan,1994-10-13,2.06,97.5
1043,41,Johnathan Williams,Johnathan,Williams,F,2,0,Gonzaga,USA,1995-05-22,2.06,103.4
1044,25,Kenrich Williams,Kenrich,Williams,G-F,3,2018,TCU,USA,1994-12-02,1.98,95.3
1045,2,Robert Williams III,Robert,Williams III,C-F,3,2018,Texas A&M,USA,1997-10-17,2.06,107.5
1046,1,Trae Young,Trae,Young,G,3,2018,Oklahoma,USA,1998-09-19,1.85,74.4
1053,22,Mitchell Creek,Mitchell,Creek,G,0,0,,,,,
1055,15,Amida Brimah,Amida,Brimah,C,1,2020,Connecticut,USA,1994-02-11,2.08,104.3
1056,22,Brian Bowen II,Brian,Bowen II,F-G,2,2019,Sydney Kings,USA,1998-10-02,1.98,86.2
1057,7,Malik Newman,Malik,Newman,G,1,2019,Kansas,USA,1997-02-21,1.9,86.2
1058,38,Gary Trent Jr.,Gary,Trent Jr.,G-F,3,2018,Duke,USA,1999-01-18,1.96,94.8
1063,7,Brandon Goodwin,Brandon,Goodwin,G,3,2018,Florida Gulf Coast,USA,1995-10-02,1.83,81.6
1067,26,BJ Johnson,BJ,Johnson,F,2,2018,La Salle,USA,1995-12-21,1.98,90.7
1069,11,Chris Chiozza,Chris,Chiozza,G,3,2018,Florida,USA,1995-11-21,1.8,79.4
1071,4,Kaiser Gates,Kaiser,Gates,F,0,0,Xavier,USA,1996-11-08,2.01,102.1
1771,8,Donte Ingram,Donte,Ingram,G,0,0,Loyola (Chicago),USA,1996-08-15,1.98,97.5
1772,6,Brandon Sampson,Brandon,Sampson,G,1,2018,Louisiana State University,USA,1997-05-01,1.96,83.5
1775,20,Gabe Vincent,Gabe,Vincent,G,2,2019,California-Santa Barbara,USA,1996-06-14,1.9,90.7
1780,28,Jimmer Fredette,Jimmer,Fredette,F,6,2011,Brigham Young,USA,1989-02-25,1.88,88.5
1782,17,Scott Machado,Scott,Machado,G,1,2012,Iona,USA,1990-06-08,1.85,93.0
1811,,John Petrucelli,John,Petrucelli,G,0,0,Molloy,USA,1992-10-27,1.93,86.2
1812,,John Petrucelli,John,Petrucelli,G,0,0,Molloy College,USA,1992-10-27,1.93,86.2
1813,,Angel Rodriguez,Angel,Rodriguez,G,0,0,,,,,
1814,,Dez Wells,Dez,Wells,G,0,0,,,,,
1816,11,Julian Washburn,Julian,Washburn,F-G,1,2018,Texas-El Paso,USA,1991-12-18,2.03,94.8
1817,15,Stephan Hicks,Stephan,Hicks,G,0,0,,,,,
1818,15,Stephan Hicks,Stephan,Hicks,G,0,0,Cal State-Northridge,USA,1992-04-02,1.98,90.7
1821,23,Dairis Bertans,Dairis,Bertans,G,0,0,,,,,
1822,23,Dairis Bertans,Dairis,Bertans,G,0,0,,,,,
1823,23,Dairis Bertans,Dairis,Bertans,G,0,0,,,,,
1824,23,Dairis Bertans,Dairis,Bertans,G,0,0,,,,,
1825,23,Dairis Bertans,Dairis,Bertans,G,1,2018, ,Latvia,1989-09-09,1.93,90.7
1826,30,Cody Demps,Cody,Demps,F,0,0,Sacramento State,USA,1993-12-02,1.93,88.5
1828,17,Jemerrio Jones,Jemerrio,Jones,F,1,2018,New Mexico State,USA,1995-04-09,1.96,79.4
1830,24,Billy Garrett,Billy,Garrett,G-F,1,2018,DePaul University,USA,1994-10-16,1.98,97.5
1831,14,Michael Frazier,Michael,Frazier,G,1,0,Florida,USA,1994-03-08,1.9,90.7
1832,41,Tarik Phillip,Tarik,Phillip,G,1,0,West Virginia,USA,1993-08-10,1.9,88.5
1845,23,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,G,2,2019,Virginia Tech,Canada,1998-09-02,1.96,93.0
1846,24,RJ Barrett,RJ,Barrett,F-G,2,2019,Duke,Canada,2000-06-14,1.98,97.1
1847,25,Darius Bazley,Darius,Bazley,F,2,2019,Princeton HS (OH),USA,2000-06-12,2.03,94.3
1848,15,Goga Bitadze,Goga,Bitadze,C-F,2,2019,Mega Basket,Georgia,1999-07-20,2.13,113.4
1849,9,Bol Bol,Bol,Bol,C-F,2,2019,Oregon,Sudan,1999-11-16,2.18,99.8
1851,40,Jarrell Brantley,Jarrell,Brantley,F,2,2019,College of Charleston,USA,1996-06-07,1.96,113.4
1852,26,Ignas Brazdeikis,Ignas,Brazdeikis,F,2,2019,Michigan,Canada,1999-01-08,1.98,100.2
1853,19,Brandon Clarke,Brandon,Clarke,F,2,2019,Gonzaga,Canada,1996-09-19,2.03,97.5
1854,4,Nic Claxton,Nic,Claxton,F-C,2,2019,Georgia,USA,1999-04-17,2.11,97.5
1855,19,Jarrett Culver,Jarrett,Culver,G-F,2,2019,Texas Tech,USA,1999-02-20,1.98,88.5
1856,17,Sekou Doumbouya,Sekou,Doumbouya,F,2,2019,Limoges,France,2000-12-23,2.06,104.3
1857,19,Carsen Edwards,Carsen,Edwards,G,2,2019,Purdue,USA,1998-03-12,1.8,90.7
1858,2,Bruno Fernando,Bruno,Fernando,F-C,2,2019,Maryland,Angola,1998-08-15,2.06,108.9
1859,41,Daniel Gafford,Daniel,Gafford,F-C,2,2019,Arkansas,USA,1998-10-01,2.06,106.1
1860,7,Darius Garland,Darius,Garland,G,2,2019,Vanderbilt,USA,2000-01-26,1.85,87.1
1861,20,Kyle Guy,Kyle,Guy,G,2,2019,Virginia,USA,1997-08-11,1.85,75.8
1862,41,Rui Hachimura,Rui,Hachimura,F,2,2019,Gonzaga,Japan,1998-02-08,2.03,104.3
1863,10,Jaylen Hands,Jaylen,Hands,G,0,0,,,,,
1864,23,Jaxson Hayes,Jaxson,Hayes,C-F,2,2019,Texas-Austin,USA,2000-05-23,2.11,99.8
1865,38,Dewan Hernandez,Dewan,Hernandez,C-F,0,0,,,,,
1866,20,Tyler Herro,Tyler,Herro,G,2,2019,Kentucky,USA,2000-01-20,1.96,88.5
1867,17,Talen Horton-Tucker,Talen,Horton-Tucker,G,2,2019,Iowa State,USA,2000-11-25,1.93,106.1
1868,1,De'Andre Hunter,De'Andre,Hunter,F-G,2,2019,Virginia,USA,1997-12-02,2.03,100.2
1870,25,Ty Jerome,Ty,Jerome,G-F,2,2019,Virginia,USA,1997-07-08,1.96,88.5
1871,28,Cameron Johnson,Cameron,Johnson,F,2,2019,North Carolina,USA,1996-03-03,2.03,95.3
1872,31,Keldon Johnson,Keldon,Johnson,F-G,2,2019,Kentucky,USA,1999-10-11,1.98,99.8
1873,14,Mfiondu Kabengele,Mfiondu,Kabengele,F-C,2,2019,Florida State,Canada,1997-08-14,2.06,113.4
1874,2,Romeo Langford,Romeo,Langford,G-F,2,2019,Indiana,USA,1999-10-25,1.96,98.0
1875,29,Nassir Little,Nassir,Little,F-G,2,2019,North Carolina,USA,2000-02-11,1.96,99.8
1876,23,Didi Louzada,Didi,Louzada,G,1,2020,Sydney Kings,Brazil,1999-07-02,1.96,85.3
1877,16,Terance Mann,Terance,Mann,G-F,2,2019,Florida State,USA,1996-10-18,1.96,97.5
1878,30,Vanja Marinkovic,Vanja,Marinkovic,G-F,0,0,,,,,
1879,5,Cody Martin,Cody,Martin,F,2,2019,Nevada-Reno,USA,1995-09-28,1.98,93.0
1880,5,Jalen McDaniels,Jalen,McDaniels,F-C,2,2019,San Diego State,USA,1998-01-31,2.06,93.0
1881,19,Ja Morant,Ja,Morant,G,2,2019,Murray State,USA,1999-08-10,1.9,78.9
1882,22,Jaylen Nowell,Jaylen,Nowell,G,2,2019,Washington,USA,1999-07-09,1.93,91.2
1883,26,Chuma Okeke,Chuma,Okeke,F,1,2020,Auburn,USA,1998-08-18,1.98,103.9
1884,20,KZ Okpala,KZ,Okpala,F-G,2,2019,Stanford,USA,1999-04-28,2.03,97.5
1886,40,Eric Paschall,Eric,Paschall,F,2,2019,Villanova,USA,1996-11-04,1.98,115.7
1887,11,Jordan Poole,Jordan,Poole,G,2,2019,Michigan,USA,1999-06-19,1.93,88.0
1888,14,Kevin Porter Jr.,Kevin,Porter Jr.,G-F,2,2019,Southern California,USA,2000-05-04,1.93,92.1
1889,24,Cam Reddish,Cam,Reddish,F-G,2,2019,Duke,USA,1999-09-01,2.03,98.4
1890,25,Isaiah Roby,Isaiah,Roby,F,2,2019,Nebraska-Lincoln,USA,1998-02-03,2.03,104.3
1891,24,Luka Samanic,Luka,Samanic,F,2,2019,Union Olimpija,Croatia,2000-01-09,2.08,103.0
1892,26,Admiral Schofield,Admiral,Schofield,F,1,2019,Tennessee,United Kingdom,1997-03-30,1.96,109.3
1893,27,Marial Shayok,Marial,Shayok,G-F,0,0,,,,,
1894,10,Deividas Sirvydis,Deividas,Sirvydis,F-G,1,2020,Lietuvos rytas Vilnius,Lithuania,2000-06-10,2.03,86.2
1895,11,Alen Smailagic,Alen,Smailagic,F,1,2019,Beko,Serbia,2000-08-18,2.08,97.5
1896,27,Matisse Thybulle,Matisse,Thybulle,G-F,2,2019,Washington,USA,1997-03-04,1.96,91.2
1897,5,P.J. Washington,P.J.,Washington,F,2,2019,Kentucky,USA,1998-08-23,2.01,104.3
1898,41,Tremont Waters,Tremont,Waters,G,2,2019,Louisiana State,USA,1998-01-10,1.78,79.4
1899,11,Quinndary Weatherspoon,Quinndary,Weatherspoon,G,2,2019,Mississippi State,USA,1996-09-10,1.9,93.0
1900,6,Coby White,Coby,White,G,2,2019,North Carolina,USA,2000-02-16,1.93,88.5
1901,2,Grant Williams,Grant,Williams,F,2,2019,Tennessee,USA,1998-11-30,1.98,107.0
1902,23,Zion Williamson,Zion,Williamson,F,2,2019,Duke,USA,2000-07-06,1.98,128.8
1903,7,Dylan Windler,Dylan,Windler,G-F,1,2020,Belmont,USA,1996-09-22,1.98,88.9
1904,23,Justin Wright-Foreman,Justin,Wright-Foreman,G,0,0,,,,,
2100,6,Adam Mokoka,Adam,Mokoka,G,2,2019,Mega Basket,France,1998-07-18,1.93,86.2
2322,25,Luguentz Dort,Luguentz,Dort,G,2,2019,Arizona State,Canada,1999-04-19,1.9,97.5
2323,24,Mathias Lessort,Mathias,Lessort,F,0,0,,,,,
2348,21,Jalen Lecque,Jalen,Lecque,G,0,0,,,,,
2365,19,John Konchar,John,Konchar,G,2,2019,Indiana-Purdue Fort Wayne,USA,1996-03-22,1.96,95.3
2371,16,Amir Coffey,Amir,Coffey,G-F,2,2019,Minnesota,USA,1997-06-17,2.01,95.3
2373,20,Aric Holman,Aric,Holman,F-C,0,0,Mississippi State,USA,1997-07-11,2.06,102.1
2381,30,Terence Davis,Terence,Davis,G,2,2019,Mississippi,USA,1997-05-16,1.93,91.2
2383,25,Jaylen Hoard,Jaylen,Hoard,F,2,2019,Wake Forest,France,1999-03-30,2.03,98.0
2384,20,Kyle Alexander,Kyle,Alexander,F-C,0,0,,,,,
2385,10,Justin Robinson,Justin,Robinson,G,2,2019,Virginia Tech,USA,1997-10-12,1.85,88.5
2386,27,Charlie Brown Jr.,Charlie,Brown Jr.,G,2,2019,St. Joseph's (PA),USA,1997-02-02,1.98,90.3
2387,31,Devontae Cacok,Devontae,Cacok,F,2,2019,North Carolina-Wilmington,USA,1996-10-08,2.01,108.9
2388,7,Jeremiah Martin,Jeremiah,Martin,G,2,2019,Memphis,USA,1996-06-19,1.88,83.9
2389,14,Garrison Mathews,Garrison,Mathews,G,2,2019,Lipscomb,USA,1996-10-24,1.96,97.5
2390,14,William McDowell-White,William,McDowell-White,G,0,0,Germany,Australia,1998-04-13,1.96,83.9
2391,20,Chris Silva,Chris,Silva,F,2,2019,South Carolina,Gabon,1996-09-19,2.03,106.1
2392,7,Dean Wade,Dean,Wade,F-C,2,2019,Kansas State,USA,1996-11-20,2.06,103.4
2393,14,William Howard,William,Howard,F-G,1,0,Limoges,France,1993-10-25,2.03,93.9
2395,2,Vincent Poirier,Vincent,Poirier,C,0,0,,,,,
2398,17,Jordan Caroline,Jordan,Caroline,F-G,0,0,"University of Nevada, Reno",USA,1996-01-15,2.01,104.3
2399,15,Oshae Brissett,Oshae,Brissett,F-G,2,2019,Syracuse,Canada,1998-06-20,2.01,95.3
2401,40,Zylan Cheatham,Zylan,Cheatham,F,1,2019,Arizona State,USA,1995-11-17,1.96,99.8
2402,4,Josh Gray,Josh,Gray,G,0,0,,,,,
2404,6,Javonte Green,Javonte,Green,G-F,2,2019,Radford,USA,1993-07-23,1.96,93.0
2405,19,Dakota Mathias,Dakota,Mathias,G,1,2020,Purdue,USA,1995-07-11,1.93,90.7
2406,23,Nicolo Melli,Nicolo,Melli,F,0,0,,Italy,1991-01-26,2.06,106.6
2407,20,Max Strus,Max,Strus,G-F,2,2019,DePaul,USA,1996-03-28,1.96,97.5
2408,21,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,F,3,2015,Panathinaikos,Greece,1992-07-18,1.98,99.3
2409,19,DaQuan Jeffries,DaQuan,Jeffries,G-F,2,2019,Tulsa,USA,1997-08-30,1.96,100.7
2410,20,Caleb Martin,Caleb,Martin,F,2,2019,Nevada-Reno,USA,1995-09-28,1.96,93.0
2413,9,Vlatko Cancar,Vlatko,Cancar,F,2,2019,San Pablo Burgos,Slovenia,1997-04-10,2.03,107.0
2415,6,Tyler Cook,Tyler,Cook,F,2,2019,Iowa,USA,1997-09-23,2.03,115.7
2417,26,Hassani Gravett,Hassani,Gravett,G,0,2021,South Carolina,USA,1996-07-16,1.88,84.8
2418,26,Vic Law,Vic,Law,F,1,0,Northwestern,USA,1995-12-19,2.01,91.2
2422,8,Josh Reaves,Josh,Reaves,G-F,1,0,Penn State,USA,1997-06-04,1.93,97.1
2423,6,Matt Thomas,Matt,Thomas,G,2,2019,Iowa State,USA,1994-08-04,1.9,86.2
2424,25,Devon Hall,Devon,Hall,G,0,0,,,,,
2425,21,Lindell Wigginton,Lindell,Wigginton,G,0,2021,Iowa State,Canada,1998-03-28,1.85,85.7
2428,8,Moses Brown,Moses,Brown,C,2,2019,UCLA,USA,1999-10-13,2.18,111.1
2429,31,London Perrantes,London,Perrantes,G,1,2017,Virginia,USA,1994-10-03,1.85,86.2
2430,26,Mychal Mulder,Mychal,Mulder,G,2,2019,Kentucky,Canada,1994-06-12,1.9,83.5
2438,38,Juwan Morgan,Juwan,Morgan,F,2,2019,Indiana,USA,1997-04-17,2.01,105.2
2439,28,Tariq Owens,Tariq,Owens,F,1,0,Texas Tech,USA,1995-06-30,2.08,93.0
2440,29,Keljin Blevins,Keljin,Blevins,G,1,2020,Montana State,USA,1995-11-24,1.93,90.7
2451,11,Juan Toscano-Anderson,Juan,Toscano-Anderson,F,2,2019,Marquette,USA,1993-04-10,1.98,94.8
2466,23,Daulton Hommes,Daulton,Hommes,F,0,0,Point Loma,USA,1996-07-04,2.03,97.5
2474,24,Matt Mooney,Matt,Mooney,G,1,2019,Texas Tech,USA,1997-02-07,1.88,90.3
2482,40,Marques Bolden,Marques,Bolden,C,2,2019,Duke,USA,1998-04-17,2.08,112.9
2485,30,Louis King,Louis,King,F,2,2019,Oregon,USA,1999-04-06,2.01,93.0
2488,9,Rayjon Tucker,Rayjon,Tucker,G,2,2019,Arkansas-Little Rock,USA,1997-09-24,1.9,94.8
2491,8,Nicolo Melli,Nicolo,Melli,F,2,2019,Fenerbahce,Italy,1991-01-26,2.06,107.0
2505,22,Naz Reid,Naz,Reid,C-F,2,2019,Louisiana State,USA,1999-08-26,2.06,119.8
2529,15,Ahmad Caver,Ahmad,Caver,G,0,2021,Old Dominion,USA,1996-09-12,1.88,78.9
2535,20,Bubu Palo,Bubu,Palo,G,0,0,,,,,
2537,22,Gunther Behnke,Gunther,Behnke,C,0,0,,,,,
2538,14,Armoni Brooks,Armoni,Brooks,G,1,2020,Houston,USA,1998-06-05,1.9,88.5
2539,38,Nando De Colo,Nando,De Colo,G,0,0,,,,,
2542,24,Zak Irvin,Zak,Irvin,G,0,0,Michigan,USA,1994-09-05,1.98,97.5
2543,38,Matt Morgan,Matt,Morgan,G,0,0,Cornell,USA,1997-11-07,1.88,78.9
2545,8,Chad Brown,Chad,Brown,F,0,0,Central Florida,,1996-09-06,2.06,111.1
2547,40,MIke Scott,MIke,Scott,G,0,0,Idaho,USA,1993-08-10,1.83,81.6
2551,25,Kevin Hervey,Kevin,Hervey,F,1,0,Texas-Arlington,USA,1996-07-09,2.06,104.3
2552,25,Paul Watson,Paul,Watson,G,2,2019,Fresno State,USA,1994-12-30,1.98,95.3
2557,19,Jontay Porter,Jontay,Porter,C-F,0,2020,Missouri,USA,1999-11-15,2.11,108.9
2559,15,Keifer Sykes,Keifer,Sykes,G,0,2021,Wisconsin-Green Bay,USA,1993-12-30,1.8,75.8
2561,38,Precious Achiuwa,Precious,Achiuwa,F,1,2020,Memphis,Nigeria,1999-09-19,2.03,102.1
2562,28,Ty-Shon Alexander,Ty-Shon,Alexander,G,1,2020,Creighton,USA,1998-07-16,1.9,88.5
2563,26,Cole Anthony,Cole,Anthony,G,1,2020,North Carolina,USA,2000-05-15,1.9,83.9
2564,41,Deni Avdija,Deni,Avdija,F,1,2020,Maccabi Tel Aviv,Israel,2001-01-03,2.06,95.3
2565,40,Udoka Azubuike,Udoka,Azubuike,C-F,1,2020,Kansas,Nigeria,1999-09-17,2.13,122.5
2566,5,LaMelo Ball,LaMelo,Ball,G,1,2020,Illawarra,USA,2001-08-22,2.01,81.6
2567,5,LiAngelo Ball,LiAngelo,Ball,G,0,0,,,,,
2568,19,Desmond Bane,Desmond,Bane,G,1,2020,TCU,USA,1998-06-25,1.96,97.5
2569,10,Saddiq Bey,Saddiq,Bey,F,1,2020,Villanova,USA,1999-04-09,2.01,97.5
2570,14,Tyler Bey,Tyler,Bey,F,1,2020,Colorado,USA,1998-02-10,2.01,97.5
2571,22,Leandro Bolmaro,Leandro,Bolmaro,F,0,2021,FC Barcelona,Argentina,2000-09-11,1.98,90.7
2572,4,Jordan Bowden,Jordan,Bowden,G,0,0,,,,,
2573,9,Facundo Campazzo,Facundo,Campazzo,G,1,2020,Murcia,Argentina,1991-03-23,1.78,88.5
2574,5,Vernon Carey Jr.,Vernon,Carey Jr.,F-C,1,2020,Duke,USA,2001-02-25,2.06,122.5
2578,5,Nate Darling,Nate,Darling,G,0,2020,Delaware,Canada,1998-08-30,1.98,90.7
2579,21,Javin DeLaurier,Javin,DeLaurier,C,0,0,Duke,USA,1998-04-07,2.08,106.1
2580,25,Mamadi Diakite,Mamadi,Diakite,F,1,2020,Virginia,Guinea,1997-01-21,2.06,103.4
2581,27,Lamine Diane,Lamine,Diane,F,0,0,California State-Northridge,Senegal,1997-11-07,2.01,93.0
2582,6,Devon Dotson,Devon,Dotson,G,1,2020,Kansas,USA,1999-08-02,1.85,83.9
2584,22,Anthony Edwards,Anthony,Edwards,G,1,2020,Georgia,USA,2001-08-05,1.93,102.1
2585,29,CJ Elleby,CJ,Elleby,F-G,1,2020,Washington State,USA,2000-06-16,1.98,90.7
2587,38,Malachi Flynn,Malachi,Flynn,G,1,2020,San Diego State,USA,1998-05-09,1.85,79.4
2588,16,Jordan Ford,Jordan,Ford,G,0,0,,USA,1998-05-26,1.85,79.4
2589,40,Trent Forrest,Trent,Forrest,G,1,2020,Florida State,USA,1998-06-12,1.93,95.3
2590,41,Anthony Gill,Anthony,Gill,F,1,2020,Virginia,USA,1992-10-17,2.01,104.3
2592,26,Freddie Gillespie,Freddie,Gillespie,C,1,2020,Baylor,USA,1997-06-14,2.06,111.1
2593,8,Josh Green,Josh,Green,G,1,2020,Arizona,Australia,2000-11-16,1.96,90.7
2594,38,Ashton Hagans,Ashton,Hagans,G-F,0,0,,,,,
2595,30,Tyrese Haliburton,Tyrese,Haliburton,G,1,2020,Iowa State,USA,2000-02-29,1.96,83.9
2597,26,R.J. Hampton,R.J.,Hampton,G,1,2020,New Zealand Breakers,USA,2001-02-07,1.93,79.4
2599,10,Killian Hayes,Killian,Hayes,G,1,2020,Ratiopharm Ulm,France,2001-07-27,1.96,88.5
2600,41,Caleb Homesley,Caleb,Homesley,G,0,0,Liberty,USA,1996-11-27,1.98,93.0
2601,9,Markus Howard,Markus,Howard,G,1,2020,Marquette,USA,1999-03-03,1.78,79.4
2602,40,Elijah Hughes,Elijah,Hughes,G,1,2020,Syracuse,USA,1998-03-10,1.96,97.5
2603,11,Justinian Jessup,Justinian,Jessup,G,0,0,,,,,
2604,27,Isaiah Joe,Isaiah,Joe,G,1,2020,Arkansas,USA,1999-07-02,1.93,74.8
2605,17,Mason Jones,Mason,Jones,G,1,2020,Arkansas,USA,1998-07-21,1.93,90.7
2606,31,Tre Jones,Tre,Jones,G,1,2020,Duke,USA,2000-01-08,1.85,83.9
2607,22,Nathan Knight,Nathan,Knight,F-C,1,2020,William & Mary,USA,1997-09-20,2.08,114.8
2608,25,Vit Krejci,Vit,Krejci,G,0,2021,Zaragoza,Czech Republic,2000-06-19,2.03,88.5
2609,31,Anthony Lamb,Anthony,Lamb,F,1,2020,Vermont,USA,1998-01-20,1.98,103.0
2610,10,Saben Lee,Saben,Lee,G,1,2020,Vanderbilt,USA,1999-06-23,1.88,83.0
2611,23,Kira Lewis Jr.,Kira,Lewis Jr.,G,1,2020,Alabama,USA,2001-04-06,1.85,77.1
2612,2,Yam Madar,Yam,Madar,G,0,0,,,,,
2614,25,Theo Maledon,Theo,Maledon,G,1,2020,Asvel,France,2001-06-12,1.93,79.4
2616,11,Nico Mannion,Nico,Mannion,G,1,2020,Arizona,Italy,2001-03-14,1.88,86.2
2617,14,Kenyon Martin Jr.,Kenyon,Martin Jr.,F,1,2020,IMG Academy (FL),USA,2001-01-06,1.96,97.5
2619,27,Tyrese Maxey,Tyrese,Maxey,G,1,2020,Kentucky,USA,2000-11-04,1.88,90.7
2620,1,Skylar Mays,Skylar,Mays,G,1,2020,Louisiana State,USA,1997-09-05,1.93,93.0
2621,22,Jaden McDaniels,Jaden,McDaniels,F,1,2020,Washington,USA,2000-09-29,2.06,83.9
2622,19,Sean McDermott,Sean,McDermott,F,1,2020,Butler,USA,1996-11-03,1.98,88.5
2623,19,Sam Merrill,Sam,Merrill,G,1,2020,Utah State,USA,1996-05-15,1.93,93.0
2625,30,Ade Murkey,Ade,Murkey,G,0,2021,Denver,USA,1998-01-29,1.96,90.7
2626,2,Aaron Nesmith,Aaron,Nesmith,G-F,1,2020,Vanderbilt,USA,1999-10-16,1.96,97.5
2627,9,Zeke Nnaji,Zeke,Nnaji,F-C,1,2020,Arizona,USA,2001-01-09,2.06,108.9
2628,21,Jordan Nwora,Jordan,Nwora,F,1,2020,Louisville,USA,1998-09-09,2.03,102.1
2629,1,Onyeka Okongwu,Onyeka,Okongwu,F-C,1,2020,Southern California,USA,2000-12-11,2.03,108.9
2630,7,Isaac Okoro,Isaac,Okoro,F-G,1,2020,Auburn,USA,2001-01-26,1.96,102.1
2631,38,Daniel Oturu,Daniel,Oturu,C,1,2020,Minnesota,USA,1999-09-20,2.03,108.9
2632,29,Reggie Perry,Reggie,Perry,F-C,1,2020,Mississippi State,USA,2000-03-21,2.03,113.4
2633,25,Aleksej Pokusevski,Aleksej,Pokusevski,F,1,2020,Olympiacos,Serbia,2001-12-26,2.13,86.2
2634,27,Myles Powell,Myles,Powell,G,0,2021,Seton Hall,USA,1997-07-07,1.88,88.5
2635,2,Payton Pritchard,Payton,Pritchard,G,1,2020,Oregon,USA,1998-01-28,1.85,88.5
2636,24,Immanuel Quickley,Immanuel,Quickley,G,1,2020,Kentucky,USA,1999-06-17,1.9,86.2
2637,30,Jahmi'us Ramsey,Jahmi'us,Ramsey,G,1,2020,Texas Tech,USA,2001-06-09,1.9,86.2
2638,27,Paul Reed,Paul,Reed,F,1,2020,DePaul,USA,1999-06-14,2.06,95.3
2639,5,Nick Richards,Nick,Richards,C,1,2020,Kentucky,Jamaica,1997-11-29,2.13,111.1
2640,27,Grant Riller,Grant,Riller,G,1,2020,College of Charleston,USA,1997-02-08,1.85,86.2
2641,16,Jay Scrubb,Jay,Scrubb,G,1,2020,John A. Logan,USA,2000-09-01,1.96,99.8
2642,4,Nathan Sestina,Nathan,Sestina,F,0,0,Kentucky,USA,1997-05-12,2.06,106.1
2643,6,Marko Simonovic,Marko,Simonovic,C,0,2021,Mega Basket,Montenegro,1999-10-15,2.11,99.8
2644,28,Jalen Smith,Jalen,Smith,F-C,1,2020,Maryland,USA,2000-03-16,2.08,97.5
2645,19,Xavier Sneed,Xavier,Sneed,F,0,2021,Kansas State,USA,1997-12-21,1.96,97.5
2646,10,Cassius Stanley,Cassius,Stanley,G,1,2020,Duke,USA,1999-08-18,1.96,86.2
2647,7,Lamar Stevens,Lamar,Stevens,F,1,2020,Penn State,USA,1997-07-09,1.98,104.3
2648,10,Isaiah Stewart,Isaiah,Stewart,F-C,1,2020,Washington,USA,2001-05-22,2.03,113.4
2650,14,Jae'Sean Tate,Jae'Sean,Tate,F,1,2020,Ohio State,USA,1995-10-28,1.93,104.3
2652,19,Tyrell Terry,Tyrell,Terry,G,1,2020,Stanford,USA,2000-09-28,1.88,72.6
2653,19,Jon Teske,Jon,Teske,C,0,2021,Michigan,USA,1997-05-04,2.16,120.2
2654,2,Brodric Thomas,Brodric,Thomas,G,1,2020,Truman State,USA,1997-01-28,1.96,83.9
2655,19,Killian Tillie,Killian,Tillie,F-C,1,2020,Gonzaga,France,1998-03-05,2.06,99.8
2656,19,Xavier Tillman,Xavier,Tillman,F,1,2020,Michigan State,USA,1999-01-12,2.03,111.1
2658,24,Obi Toppin,Obi,Toppin,F,1,2020,Dayton,USA,1998-03-04,2.06,99.8
2660,38,Breein Tyree,Breein,Tyree,G,0,0,,,,,
2661,31,Devin Vassell,Devin,Vassell,G-F,1,2020,Florida State,USA,2000-08-23,1.96,90.7
2664,6,Patrick Williams,Patrick,Williams,F,1,2020,Florida State,USA,2001-08-26,2.01,97.5
2665,41,Cassius Winston,Cassius,Winston,G,1,2020,Michigan State,USA,1998-02-28,1.85,83.9
2666,11,James Wiseman,James,Wiseman,C,1,2020,Memphis,USA,2001-03-31,2.13,108.9
2667,30,Robert Woodard II,Robert,Woodard II,F,1,2020,Mississippi State,USA,1999-09-22,1.98,106.6
2668,23,Naji Marshall,Naji,Marshall,F,1,2020,Xavier,USA,1998-01-24,2.01,99.8
2669,30,Quinton Rose,Quinton,Rose,G-F,0,0,Temple,USA,1998-01-26,2.03,83.9
2670,31,Kylor Kelley,Kylor,Kelley,,0,0, ,,1997-08-26,,
2671,14,Trevelin Queen,Trevelin,Queen,G,0,2021,New Mexico State,USA,1997-02-25,1.98,86.2
2672,15,Nate Hinton,Nate,Hinton,G-F,1,2020,Houston,USA,1999-06-08,1.96,95.3
2673,38,Josh Hall,Josh,Hall,F,0,0,,,,,
2676,24,Tyler Hall,Tyler,Hall,G,0,2021,Montana State,USA,1997-03-25,1.96,94.8
2677,17,Kevon Harris,Kevon,Harris,,0,0, ,,1997-06-24,,
2678,25,Zavier Simpson,Zavier,Simpson,G,0,0,,,,,
2680,19,Christian Vital,Christian,Vital,G,0,0,Connecticut,USA,1997-03-21,1.88,84.8
